row_uid,case_uid,seed,method,part,edit,part_size,footprint_change,source_prompt,target_prompt,source_image,gt_mask,edited_image,available,reason,image_sha256
gt-diagnostic-v2::endpoint_auto::synth_0051::seed_000,synth_0051,0,endpoint_auto,car hood,vinyl-art,small,comparable,A classic-car at a garage,A classic-car with vinyl-art car hood at a garage,core/data/partedit_subset/cases/synth_0051/source.png,core/data/partedit_subset/cases/synth_0051/gt_mask.png,core/results/heldout_control_comparison/endpoint_projection/synth_0051/seed_000/img_0.jpg,True,,a6cd061aca6828012f3309d9f5b7f7beacac92001af26e7a3a5abd991b42b5b1
gt-diagnostic-v2::endpoint_gt::synth_0051::seed_000,synth_0051,0,endpoint_gt,car hood,vinyl-art,small,comparable,A classic-car at a garage,A classic-car with vinyl-art car hood at a garage,core/data/partedit_subset/cases/synth_0051/source.png,core/data/partedit_subset/cases/synth_0051/gt_mask.png,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0051/seed_000/img_0.jpg,True,,fa9d4b6f336e399704cdc8443284b6ee0cb267bc3a02babff81ebbea63f7be15
gt-diagnostic-v2::rk2_auto::synth_0051::seed_000,synth_0051,0,rk2_auto,car hood,vinyl-art,small,comparable,A classic-car at a garage,A classic-car with vinyl-art car hood at a garage,core/data/partedit_subset/cases/synth_0051/source.png,core/data/partedit_subset/cases/synth_0051/gt_mask.png,core/results/heldout_control_comparison/residual_rk2/synth_0051/seed_000/img_0.jpg,True,,8a5d9f386f87db25c3fb2c3d18f287a34b23918178856e7c9513f837cef689ff
gt-diagnostic-v2::rk2_gt::synth_0051::seed_000,synth_0051,0,rk2_gt,car hood,vinyl-art,small,comparable,A classic-car at a garage,A classic-car with vinyl-art car hood at a garage,core/data/partedit_subset/cases/synth_0051/source.png,core/data/partedit_subset/cases/synth_0051/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0051/seed_000/img_0.jpg,True,,7f17c0119b12a1ffa7332ab05c67415394637ecb0f981382dd851bdb6d254080
gt-diagnostic-v2::rk2_n15_auto::synth_0051::seed_000,synth_0051,0,rk2_n15_auto,car hood,vinyl-art,small,comparable,A classic-car at a garage,A classic-car with vinyl-art car hood at a garage,core/data/partedit_subset/cases/synth_0051/source.png,core/data/partedit_subset/cases/synth_0051/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0051/seed_000/img_0.jpg,True,,a472dacb44ba3acd50b49ac0eb0da78625caf5d95c372a9c635713eef8824b92
gt-diagnostic-v2::rk2_n15_gt::synth_0051::seed_000,synth_0051,0,rk2_n15_gt,car hood,vinyl-art,small,comparable,A classic-car at a garage,A classic-car with vinyl-art car hood at a garage,core/data/partedit_subset/cases/synth_0051/source.png,core/data/partedit_subset/cases/synth_0051/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0051/seed_000/img_0.jpg,True,,72dbe13d917ee030a2360b3ce0bfe6ed6620a841ff018b79c9f7c4cb22222c09
gt-diagnostic-v2::endpoint_auto::synth_0052::seed_000,synth_0052,0,endpoint_auto,car hood,Digital-Camouflage,medium,comparable,A full front facing view of racing car at a parking lot,A full front facing view of racing car with Digital-Camouflage car hood at a parking lot,core/data/partedit_subset/cases/synth_0052/source.png,core/data/partedit_subset/cases/synth_0052/gt_mask.png,core/results/heldout_control_comparison/endpoint_projection/synth_0052/seed_000/img_0.jpg,True,,2fb88a1be8481b4340054e04144538b2f1baa662d297322c34605839dfd7ff6d
gt-diagnostic-v2::endpoint_gt::synth_0052::seed_000,synth_0052,0,endpoint_gt,car hood,Digital-Camouflage,medium,comparable,A full front facing view of racing car at a parking lot,A full front facing view of racing car with Digital-Camouflage car hood at a parking lot,core/data/partedit_subset/cases/synth_0052/source.png,core/data/partedit_subset/cases/synth_0052/gt_mask.png,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0052/seed_000/img_0.jpg,True,,ebf1139aa970d637e8fb7b3e0929ed41d58fc87c1771aae6a8625ec3c13cad9e
gt-diagnostic-v2::rk2_auto::synth_0052::seed_000,synth_0052,0,rk2_auto,car hood,Digital-Camouflage,medium,comparable,A full front facing view of racing car at a parking lot,A full front facing view of racing car with Digital-Camouflage car hood at a parking lot,core/data/partedit_subset/cases/synth_0052/source.png,core/data/partedit_subset/cases/synth_0052/gt_mask.png,core/results/heldout_control_comparison/residual_rk2/synth_0052/seed_000/img_0.jpg,True,,3c61590f881cbdec517a58b4eccb8f9af6b32d4c617e55b4a2625721e5adc945
gt-diagnostic-v2::rk2_gt::synth_0052::seed_000,synth_0052,0,rk2_gt,car hood,Digital-Camouflage,medium,comparable,A full front facing view of racing car at a parking lot,A full front facing view of racing car with Digital-Camouflage car hood at a parking lot,core/data/partedit_subset/cases/synth_0052/source.png,core/data/partedit_subset/cases/synth_0052/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0052/seed_000/img_0.jpg,True,,82a55bf1590b2134ad93668921c4dd9910bcd5573d129b3e41bf42fc915dc70e
gt-diagnostic-v2::rk2_n15_auto::synth_0052::seed_000,synth_0052,0,rk2_n15_auto,car hood,Digital-Camouflage,medium,comparable,A full front facing view of racing car at a parking lot,A full front facing view of racing car with Digital-Camouflage car hood at a parking lot,core/data/partedit_subset/cases/synth_0052/source.png,core/data/partedit_subset/cases/synth_0052/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0052/seed_000/img_0.jpg,True,,6b5f1392f3ed26e7e3b82a19452a6a8bcb81ef11d37e38b96b9571b83edc5d97
gt-diagnostic-v2::rk2_n15_gt::synth_0052::seed_000,synth_0052,0,rk2_n15_gt,car hood,Digital-Camouflage,medium,comparable,A full front facing view of racing car at a parking lot,A full front facing view of racing car with Digital-Camouflage car hood at a parking lot,core/data/partedit_subset/cases/synth_0052/source.png,core/data/partedit_subset/cases/synth_0052/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0052/seed_000/img_0.jpg,True,,49a4ca00f3c7e61cf4dc104cfd44df2c96a0aa77ab76c7d96590743c48e098d8
gt-diagnostic-v2::endpoint_auto::synth_0053::seed_000,synth_0053,0,endpoint_auto,car hood,Destroyed,large,comparable,A full front facing view of BMW car at a parking lot,A full front facing view of BMW car with Destroyed car hood at a parking lot,core/data/partedit_subset/cases/synth_0053/source.png,core/data/partedit_subset/cases/synth_0053/gt_mask.png,core/results/heldout_control_comparison/endpoint_projection/synth_0053/seed_000/img_0.jpg,True,,ad1d51e8210427a4351f105af327346b39f2bcbaa83c5717de4356afa8b8dc41
gt-diagnostic-v2::endpoint_gt::synth_0053::seed_000,synth_0053,0,endpoint_gt,car hood,Destroyed,large,comparable,A full front facing view of BMW car at a parking lot,A full front facing view of BMW car with Destroyed car hood at a parking lot,core/data/partedit_subset/cases/synth_0053/source.png,core/data/partedit_subset/cases/synth_0053/gt_mask.png,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0053/seed_000/img_0.jpg,True,,532656350bae7499275410554a0ce0dcb7746a04acc40320638b03bf762ef595
gt-diagnostic-v2::rk2_auto::synth_0053::seed_000,synth_0053,0,rk2_auto,car hood,Destroyed,large,comparable,A full front facing view of BMW car at a parking lot,A full front facing view of BMW car with Destroyed car hood at a parking lot,core/data/partedit_subset/cases/synth_0053/source.png,core/data/partedit_subset/cases/synth_0053/gt_mask.png,core/results/heldout_control_comparison/residual_rk2/synth_0053/seed_000/img_0.jpg,True,,dacaeec996fa60841e214ed6920248f848540c8ab5e6b81cbd4faad0692c654b
gt-diagnostic-v2::rk2_gt::synth_0053::seed_000,synth_0053,0,rk2_gt,car hood,Destroyed,large,comparable,A full front facing view of BMW car at a parking lot,A full front facing view of BMW car with Destroyed car hood at a parking lot,core/data/partedit_subset/cases/synth_0053/source.png,core/data/partedit_subset/cases/synth_0053/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0053/seed_000/img_0.jpg,True,,5924a356e65d33c0383c1bea77dbd072717ddf87ec280fb9bf7f6ad59b98b6e3
gt-diagnostic-v2::rk2_n15_auto::synth_0053::seed_000,synth_0053,0,rk2_n15_auto,car hood,Destroyed,large,comparable,A full front facing view of BMW car at a parking lot,A full front facing view of BMW car with Destroyed car hood at a parking lot,core/data/partedit_subset/cases/synth_0053/source.png,core/data/partedit_subset/cases/synth_0053/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0053/seed_000/img_0.jpg,True,,aaa6b9387222f5543f8164bd0fccec84e4fb9c5fdb0e821589b8d93dccab0d20
gt-diagnostic-v2::rk2_n15_gt::synth_0053::seed_000,synth_0053,0,rk2_n15_gt,car hood,Destroyed,large,comparable,A full front facing view of BMW car at a parking lot,A full front facing view of BMW car with Destroyed car hood at a parking lot,core/data/partedit_subset/cases/synth_0053/source.png,core/data/partedit_subset/cases/synth_0053/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0053/seed_000/img_0.jpg,True,,4f5d7d5b8dc6ada7986c8088746d799bbadbcc36376490356687cba8708a108b
gt-diagnostic-v2::endpoint_auto::synth_0054::seed_000,synth_0054,0,endpoint_auto,car hood,Rusty,small,comparable,A full front facing view of Porsche car at a road,A full front facing view of Porsche car with Rusty car hood at a road,core/data/partedit_subset/cases/synth_0054/source.png,core/data/partedit_subset/cases/synth_0054/gt_mask.png,core/results/heldout_control_comparison/endpoint_projection/synth_0054/seed_000/img_0.jpg,True,,e3ff3af5989f539a509e3f2faf050a35676ff15673c771d8f65196294e2fb02e
gt-diagnostic-v2::endpoint_gt::synth_0054::seed_000,synth_0054,0,endpoint_gt,car hood,Rusty,small,comparable,A full front facing view of Porsche car at a road,A full front facing view of Porsche car with Rusty car hood at a road,core/data/partedit_subset/cases/synth_0054/source.png,core/data/partedit_subset/cases/synth_0054/gt_mask.png,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0054/seed_000/img_0.jpg,True,,5bd245094b4d6be5fcb5486af551571b96b8e0376a29aa6a4dedea385eef168c
gt-diagnostic-v2::rk2_auto::synth_0054::seed_000,synth_0054,0,rk2_auto,car hood,Rusty,small,comparable,A full front facing view of Porsche car at a road,A full front facing view of Porsche car with Rusty car hood at a road,core/data/partedit_subset/cases/synth_0054/source.png,core/data/partedit_subset/cases/synth_0054/gt_mask.png,core/results/heldout_control_comparison/residual_rk2/synth_0054/seed_000/img_0.jpg,True,,80b2ad9377f259ae47dd143f138560150416c0316e677d0bb5226ac2848ff547
gt-diagnostic-v2::rk2_gt::synth_0054::seed_000,synth_0054,0,rk2_gt,car hood,Rusty,small,comparable,A full front facing view of Porsche car at a road,A full front facing view of Porsche car with Rusty car hood at a road,core/data/partedit_subset/cases/synth_0054/source.png,core/data/partedit_subset/cases/synth_0054/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0054/seed_000/img_0.jpg,True,,669aa642a7c64fd7b0a26d554229b70092325537280dcf3e64c19868062feac7
gt-diagnostic-v2::rk2_n15_auto::synth_0054::seed_000,synth_0054,0,rk2_n15_auto,car hood,Rusty,small,comparable,A full front facing view of Porsche car at a road,A full front facing view of Porsche car with Rusty car hood at a road,core/data/partedit_subset/cases/synth_0054/source.png,core/data/partedit_subset/cases/synth_0054/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0054/seed_000/img_0.jpg,True,,ce2ed28d6b0b05ea8fcb2c76a8b46b77228311e3ad4188f33f679433907cbc9b
gt-diagnostic-v2::rk2_n15_gt::synth_0054::seed_000,synth_0054,0,rk2_n15_gt,car hood,Rusty,small,comparable,A full front facing view of Porsche car at a road,A full front facing view of Porsche car with Rusty car hood at a road,core/data/partedit_subset/cases/synth_0054/source.png,core/data/partedit_subset/cases/synth_0054/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0054/seed_000/img_0.jpg,True,,57104603c78167ceb5f6707c0be1d3b9a77ad10af1e17033b64b40fd17c56461
gt-diagnostic-v2::endpoint_auto::synth_0055::seed_000,synth_0055,0,endpoint_auto,car hood,Graffiti,large,comparable,A full front facing view of Toyota car at a parking lot,A full front facing view of Toyota car with Graffiti car hood at a parking lot,core/data/partedit_subset/cases/synth_0055/source.png,core/data/partedit_subset/cases/synth_0055/gt_mask.png,core/results/heldout_control_comparison/endpoint_projection/synth_0055/seed_000/img_0.jpg,True,,e51d5587b609a9a21922c7350556b9ea0ac55c5bdf48f3db239ee0a08ccca4a6
gt-diagnostic-v2::endpoint_gt::synth_0055::seed_000,synth_0055,0,endpoint_gt,car hood,Graffiti,large,comparable,A full front facing view of Toyota car at a parking lot,A full front facing view of Toyota car with Graffiti car hood at a parking lot,core/data/partedit_subset/cases/synth_0055/source.png,core/data/partedit_subset/cases/synth_0055/gt_mask.png,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0055/seed_000/img_0.jpg,True,,844078f823cfe6f5038495ed6cc714f7de292bdd5e990d7e3d0e6d5ff8db8f8d
gt-diagnostic-v2::rk2_auto::synth_0055::seed_000,synth_0055,0,rk2_auto,car hood,Graffiti,large,comparable,A full front facing view of Toyota car at a parking lot,A full front facing view of Toyota car with Graffiti car hood at a parking lot,core/data/partedit_subset/cases/synth_0055/source.png,core/data/partedit_subset/cases/synth_0055/gt_mask.png,core/results/heldout_control_comparison/residual_rk2/synth_0055/seed_000/img_0.jpg,True,,316d5477e2ab7023361c2f2b17816fe57289d6b1e487aa74fc5cea83f3606e04
gt-diagnostic-v2::rk2_gt::synth_0055::seed_000,synth_0055,0,rk2_gt,car hood,Graffiti,large,comparable,A full front facing view of Toyota car at a parking lot,A full front facing view of Toyota car with Graffiti car hood at a parking lot,core/data/partedit_subset/cases/synth_0055/source.png,core/data/partedit_subset/cases/synth_0055/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0055/seed_000/img_0.jpg,True,,5b5ee29361916ca81b0fe24983b23c4f9e1878a0cb011bd267fb84af9a01f18f
gt-diagnostic-v2::rk2_n15_auto::synth_0055::seed_000,synth_0055,0,rk2_n15_auto,car hood,Graffiti,large,comparable,A full front facing view of Toyota car at a parking lot,A full front facing view of Toyota car with Graffiti car hood at a parking lot,core/data/partedit_subset/cases/synth_0055/source.png,core/data/partedit_subset/cases/synth_0055/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0055/seed_000/img_0.jpg,True,,b48222f52e5706bb509f8bee1ec5713cbcd49e85624e1517471602971870e00b
gt-diagnostic-v2::rk2_n15_gt::synth_0055::seed_000,synth_0055,0,rk2_n15_gt,car hood,Graffiti,large,comparable,A full front facing view of Toyota car at a parking lot,A full front facing view of Toyota car with Graffiti car hood at a parking lot,core/data/partedit_subset/cases/synth_0055/source.png,core/data/partedit_subset/cases/synth_0055/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0055/seed_000/img_0.jpg,True,,0b861e700f1703c386c5153f544ec9986cf45316759df5b1430725015dd2205f
gt-diagnostic-v2::endpoint_auto::synth_0056::seed_000,synth_0056,0,endpoint_auto,seat,fabric,medium,comparable,A closeup leather chair at a apartment,A closeup leather chair with fabric seat at a apartment,core/data/partedit_subset/cases/synth_0056/source.png,core/data/partedit_subset/cases/synth_0056/gt_mask.png,core/results/heldout_control_comparison/endpoint_projection/synth_0056/seed_000/img_0.jpg,True,,95af19b7385642b23e733bc5f2f5355b6893a4d023851b50023380095595a808
gt-diagnostic-v2::endpoint_gt::synth_0056::seed_000,synth_0056,0,endpoint_gt,seat,fabric,medium,comparable,A closeup leather chair at a apartment,A closeup leather chair with fabric seat at a apartment,core/data/partedit_subset/cases/synth_0056/source.png,core/data/partedit_subset/cases/synth_0056/gt_mask.png,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0056/seed_000/img_0.jpg,True,,b829891ee41c823d1e933c9912946ec8d905b795ef45483c723d045a01ed64e0
gt-diagnostic-v2::rk2_auto::synth_0056::seed_000,synth_0056,0,rk2_auto,seat,fabric,medium,comparable,A closeup leather chair at a apartment,A closeup leather chair with fabric seat at a apartment,core/data/partedit_subset/cases/synth_0056/source.png,core/data/partedit_subset/cases/synth_0056/gt_mask.png,core/results/heldout_control_comparison/residual_rk2/synth_0056/seed_000/img_0.jpg,True,,53c8bcc6be46a3c3ff6baba9755681c7ce74e03061c2700221e37d4a0707de76
gt-diagnostic-v2::rk2_gt::synth_0056::seed_000,synth_0056,0,rk2_gt,seat,fabric,medium,comparable,A closeup leather chair at a apartment,A closeup leather chair with fabric seat at a apartment,core/data/partedit_subset/cases/synth_0056/source.png,core/data/partedit_subset/cases/synth_0056/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0056/seed_000/img_0.jpg,True,,89c61402f2681f9a9a3abb8f15268cd241c71ac1a617316882738fc62f5b69c3
gt-diagnostic-v2::rk2_n15_auto::synth_0056::seed_000,synth_0056,0,rk2_n15_auto,seat,fabric,medium,comparable,A closeup leather chair at a apartment,A closeup leather chair with fabric seat at a apartment,core/data/partedit_subset/cases/synth_0056/source.png,core/data/partedit_subset/cases/synth_0056/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0056/seed_000/img_0.jpg,True,,09dc0f915f338328a9bb8584fc07db95f3dd42c3cc0c43ecbff326aebc3040a1
gt-diagnostic-v2::rk2_n15_gt::synth_0056::seed_000,synth_0056,0,rk2_n15_gt,seat,fabric,medium,comparable,A closeup leather chair at a apartment,A closeup leather chair with fabric seat at a apartment,core/data/partedit_subset/cases/synth_0056/source.png,core/data/partedit_subset/cases/synth_0056/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0056/seed_000/img_0.jpg,True,,fc4b8e02aefbe4a9623fe2bd46ceaf0ec503405cd3e2da865426b80b3824fa2f
gt-diagnostic-v2::endpoint_auto::synth_0057::seed_000,synth_0057,0,endpoint_auto,seat,plastic,large,comparable,A closeup soft chair at a photo studio,A closeup soft chair with plastic seat at a photo studio,core/data/partedit_subset/cases/synth_0057/source.png,core/data/partedit_subset/cases/synth_0057/gt_mask.png,core/results/heldout_control_comparison/endpoint_projection/synth_0057/seed_000/img_0.jpg,True,,1193af4aaaf9842b0a5e1fd65ab3121ede954c25d8dedab322171b1ee09c886a
gt-diagnostic-v2::endpoint_gt::synth_0057::seed_000,synth_0057,0,endpoint_gt,seat,plastic,large,comparable,A closeup soft chair at a photo studio,A closeup soft chair with plastic seat at a photo studio,core/data/partedit_subset/cases/synth_0057/source.png,core/data/partedit_subset/cases/synth_0057/gt_mask.png,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0057/seed_000/img_0.jpg,True,,2dcd39c7aeb1bd3da62a656a167f4dc24d513eb00cf9162f9fa8736e8179506c
gt-diagnostic-v2::rk2_auto::synth_0057::seed_000,synth_0057,0,rk2_auto,seat,plastic,large,comparable,A closeup soft chair at a photo studio,A closeup soft chair with plastic seat at a photo studio,core/data/partedit_subset/cases/synth_0057/source.png,core/data/partedit_subset/cases/synth_0057/gt_mask.png,core/results/heldout_control_comparison/residual_rk2/synth_0057/seed_000/img_0.jpg,True,,7488a7956ea003d899f39f9b9cf8abe17f74493e6eec8b7b04ec67c3b75318bb
gt-diagnostic-v2::rk2_gt::synth_0057::seed_000,synth_0057,0,rk2_gt,seat,plastic,large,comparable,A closeup soft chair at a photo studio,A closeup soft chair with plastic seat at a photo studio,core/data/partedit_subset/cases/synth_0057/source.png,core/data/partedit_subset/cases/synth_0057/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0057/seed_000/img_0.jpg,True,,7501a32355a7b9bf020e9d5e449d044e3971d1bf3d734898d9f01b8e2706f8e9
gt-diagnostic-v2::rk2_n15_auto::synth_0057::seed_000,synth_0057,0,rk2_n15_auto,seat,plastic,large,comparable,A closeup soft chair at a photo studio,A closeup soft chair with plastic seat at a photo studio,core/data/partedit_subset/cases/synth_0057/source.png,core/data/partedit_subset/cases/synth_0057/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0057/seed_000/img_0.jpg,True,,180c84384d0182647cfad8f9076856ccadc58670ef476c1e1501aad7dbb4844d
gt-diagnostic-v2::rk2_n15_gt::synth_0057::seed_000,synth_0057,0,rk2_n15_gt,seat,plastic,large,comparable,A closeup soft chair at a photo studio,A closeup soft chair with plastic seat at a photo studio,core/data/partedit_subset/cases/synth_0057/source.png,core/data/partedit_subset/cases/synth_0057/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0057/seed_000/img_0.jpg,True,,11caad830ec26c4780110012c3be5b77064610dad9df05d5fe8a84197fd56730
gt-diagnostic-v2::endpoint_auto::synth_0058::seed_000,synth_0058,0,endpoint_auto,seat,rusted,medium,comparable,A closeup folding chair at a classroom,A closeup folding chair with rusted seat at a classroom,core/data/partedit_subset/cases/synth_0058/source.png,core/data/partedit_subset/cases/synth_0058/gt_mask.png,core/results/heldout_control_comparison/endpoint_projection/synth_0058/seed_000/img_0.jpg,True,,68060f3ee6ec7b16b0177ad53dd13665c432a58b8da77f7dc7dd3e5aaf083894
gt-diagnostic-v2::endpoint_gt::synth_0058::seed_000,synth_0058,0,endpoint_gt,seat,rusted,medium,comparable,A closeup folding chair at a classroom,A closeup folding chair with rusted seat at a classroom,core/data/partedit_subset/cases/synth_0058/source.png,core/data/partedit_subset/cases/synth_0058/gt_mask.png,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0058/seed_000/img_0.jpg,True,,b3168dec538764ee95b70dab010185cb955e8976639eaa4c8871234e23237bd5
gt-diagnostic-v2::rk2_auto::synth_0058::seed_000,synth_0058,0,rk2_auto,seat,rusted,medium,comparable,A closeup folding chair at a classroom,A closeup folding chair with rusted seat at a classroom,core/data/partedit_subset/cases/synth_0058/source.png,core/data/partedit_subset/cases/synth_0058/gt_mask.png,core/results/heldout_control_comparison/residual_rk2/synth_0058/seed_000/img_0.jpg,True,,da4bdf865e2e433d143a13978ee2e8e3dd0f603f8e5d6564362fe1e2916d677c
gt-diagnostic-v2::rk2_gt::synth_0058::seed_000,synth_0058,0,rk2_gt,seat,rusted,medium,comparable,A closeup folding chair at a classroom,A closeup folding chair with rusted seat at a classroom,core/data/partedit_subset/cases/synth_0058/source.png,core/data/partedit_subset/cases/synth_0058/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0058/seed_000/img_0.jpg,True,,44075672cd1a87f6aca915224b0dcd03583d9afa0bcc9a5d81023cc237c9bfbe
gt-diagnostic-v2::rk2_n15_auto::synth_0058::seed_000,synth_0058,0,rk2_n15_auto,seat,rusted,medium,comparable,A closeup folding chair at a classroom,A closeup folding chair with rusted seat at a classroom,core/data/partedit_subset/cases/synth_0058/source.png,core/data/partedit_subset/cases/synth_0058/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0058/seed_000/img_0.jpg,True,,9114461abc6634d45217c974545ef726a1dd704e2f40645dbe2251e38d93eca8
gt-diagnostic-v2::rk2_n15_gt::synth_0058::seed_000,synth_0058,0,rk2_n15_gt,seat,rusted,medium,comparable,A closeup folding chair at a classroom,A closeup folding chair with rusted seat at a classroom,core/data/partedit_subset/cases/synth_0058/source.png,core/data/partedit_subset/cases/synth_0058/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0058/seed_000/img_0.jpg,True,,01174fe8b7995666f8f6da90f44d0ff83222beba9f101baff7cac9d34eece848
gt-diagnostic-v2::endpoint_auto::synth_0059::seed_000,synth_0059,0,endpoint_auto,seat,wooden,medium,comparable,A closeup leather chair at a classroom,A closeup leather chair with wooden seat at a classroom,core/data/partedit_subset/cases/synth_0059/source.png,core/data/partedit_subset/cases/synth_0059/gt_mask.png,core/results/heldout_control_comparison/endpoint_projection/synth_0059/seed_000/img_0.jpg,True,,6c223a4652ebf8f66273fb22bdbe589f369c8211d075625bc09afeaa3b27b29a
gt-diagnostic-v2::endpoint_gt::synth_0059::seed_000,synth_0059,0,endpoint_gt,seat,wooden,medium,comparable,A closeup leather chair at a classroom,A closeup leather chair with wooden seat at a classroom,core/data/partedit_subset/cases/synth_0059/source.png,core/data/partedit_subset/cases/synth_0059/gt_mask.png,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0059/seed_000/img_0.jpg,True,,0477ad6bf646e52615e9ba75272822cc5c2f4d0b158ef4db602c76c7d07dfe41
gt-diagnostic-v2::rk2_auto::synth_0059::seed_000,synth_0059,0,rk2_auto,seat,wooden,medium,comparable,A closeup leather chair at a classroom,A closeup leather chair with wooden seat at a classroom,core/data/partedit_subset/cases/synth_0059/source.png,core/data/partedit_subset/cases/synth_0059/gt_mask.png,core/results/heldout_control_comparison/residual_rk2/synth_0059/seed_000/img_0.jpg,True,,e03ea3842bde0bf5c4b0259ceaecb86f684cd866b4c614725d78cfee72d0a31a
gt-diagnostic-v2::rk2_gt::synth_0059::seed_000,synth_0059,0,rk2_gt,seat,wooden,medium,comparable,A closeup leather chair at a classroom,A closeup leather chair with wooden seat at a classroom,core/data/partedit_subset/cases/synth_0059/source.png,core/data/partedit_subset/cases/synth_0059/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0059/seed_000/img_0.jpg,True,,4c97a1b23d57ea52ae1cb89182dea939ac90a6c703d5fd2dbff80662dc8c8aee
gt-diagnostic-v2::rk2_n15_auto::synth_0059::seed_000,synth_0059,0,rk2_n15_auto,seat,wooden,medium,comparable,A closeup leather chair at a classroom,A closeup leather chair with wooden seat at a classroom,core/data/partedit_subset/cases/synth_0059/source.png,core/data/partedit_subset/cases/synth_0059/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0059/seed_000/img_0.jpg,True,,c44081434bbca937b4ee3fe28d02f58f53c289b66ac758eca2ae335e23e156c7
gt-diagnostic-v2::rk2_n15_gt::synth_0059::seed_000,synth_0059,0,rk2_n15_gt,seat,wooden,medium,comparable,A closeup leather chair at a classroom,A closeup leather chair with wooden seat at a classroom,core/data/partedit_subset/cases/synth_0059/source.png,core/data/partedit_subset/cases/synth_0059/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0059/seed_000/img_0.jpg,True,,abc9ca68da5a561cc5d347c8a053d653a8296d614ed7164ac9a90f37f628947c
